surface.id,sentiment_overall
2111838195911230,pos
2111848422591129,neu
2111859172671893,pos
2111945249163528,pos
2112008769209247,pos
2112031272539509,neu
2112074599292932,pos
2112082729178532,neu
2112184619192844,pos
2112200312486724,pos
2112206002599601,pos
2112211272586392,pos
2112227929263023,pos
2112239125797487,pos
2112283092565751,pos
2112499149149209,pos
2112519359197647,pos
211257578725158,pos
2112579332601613,pos
2112653989221941,pos
2112714082534984,pos
2112788112433710,neu
2112799869086671,pos
2112850615800910,neu
2112917535871761,pos
2112958912437795,pos
2113028292405544,pos
211310621989665,pos
211320705316243,pos
2113242375852914,pos
2113312642403370,pos
2113319095750154,pos
2113324122491124,pos
2113399085816627,pos
2113446779150420,neu
2113470895668546,pos
2113472829061029,pos
2113485692506761,pos
2113489482507969,neu
2113503605812560,neg
2113504972463530,pos
2113524728982044,neu
2113576292798143,neu
2113590259168237,pos
2113593625657350,pos
2113614212323921,pos
2113633755796649,neu
2113638195702509,pos
211363828655128,neu
2113673222386847,pos
2113702402469434,pos
2113825189093732,pos
2113840068969002,pos
2113845709142603,neu
2113925952388884,neu
2114084345682316,pos
2114176935744072,pos
2114221028955170,pos
2114300429005777,neu
2114327698914356,pos
2114371109086424,pos
2114455095595506,neu
2114492835641780,neu
2114506645707658,pos
2114581639069813,pos
2114706112338534,pos
211472755333557,pos
2114829942304963,pos
2114864175688815,neu
2114879415640687,neu
2114941405551491,neu
2114963655587030,neu
2115017028858578,neu
2115120218888591,neu
2115137022294122,pos
2115170612173051,neu
2115191685620222,pos
2115198265517317,neu
2115251472195410,pos
2115277478952875,neu
2115289655618786,pos
2115341112276326,pos
2115538315461219,pos
2115647138873953,pos
2115755688883233,pos
2115817532099467,neg
2115939102108946,pos
2115964712240304,pos
2115991475443462,neg
2115997518890314,pos
2116077928878176,pos
2116120422178344,pos
2116166252088480,pos
2116320345479090,pos
2116320505519260,pos
2116324108762234,neu
2116348665430284,pos
2116365485386059,pos
2116369068887077,pos
2116372225560495,pos
2116383538852566,pos
2116463045413903,pos
2116487642070295,pos
2116528882051212,pos
2116557668739188,pos
2116664492162226,neu
2116677402002342,neu
2116704422189876,pos
211673612002995,neu
2116855828683827,pos
2116921232149763,pos
2116925468797650,pos
2117053408773385,pos
2117135182109113,pos
2117229175377347,pos
2117234465402443,pos
2117374545417176,pos
2117553792071084,pos
2117575511972635,pos
2117601792018003,pos
2117632605256028,pos
2117645228595768,neu
2117801675244546,neu
2117932428592925,pos
2117998542029115,pos
2118008241901660,pos
2118040601888200,neu
2118174781884061,pos
2118275895192208,pos
211839442022845,pos
2118400478654221,pos
2118404358496518,pos
2118432825222927,neu
2118504411859272,pos
2118507535178916,neu
2118517442228451,neu
2118591728527316,pos
2118756028586673,pos
2118800188645384,pos
2118862301938575,pos
2118885738555455,pos
2118938638578909,neu
2119043915249669,neu
2119055251800787,pos
2119057561949638,pos
2119071201907736,neu
2119157575130854,neu
2119167371783128,pos
2119185161812049,pos
2119352918438128,neu
2119392211764589,neu
2119518425080351,pos
2119632298466644,pos
2119644191753924,neu
2119688145107163,neu
2119764598410058,neu
2119805901788021,neg
2119844645026729,pos
2119943295021667,neu
2119970765002722,neu
2120069751728311,pos
2120086905057805,pos
2120089228520029,neu
2120137188344123,neu
2120141105037972,pos
2120183908392998,pos
21202258189960,pos
2120436568334939,pos
2120521735012810,pos
2120537654975874,neu
2120650844979680,neu
2120653255069983,pos
2120782371737434,pos
2120808095021283,pos
2120886954983304,pos
2120975574943093,neu
2120981791590348,neu
2120998741653805,pos
2121016118276732,pos
2121130864893882,neu
2121147511573007,pos
2121155115059003,pos
2121347898217962,pos
2121369524883756,pos
2121376861645845,pos
2121396218382838,neu
2121412711584496,neg
2121434575032640,neg
2121455195000786,pos
2121528911551338,neg
2121716968176527,pos
2121799824852898,pos
2121869288285841,pos
2121937121513292,neu
2121943554960334,neu
2121953838237665,neu
2121997831561138,pos
2122086024981786,pos
2122131138283450,pos
2122144924794752,pos
2122244154962792,pos
2122246038265776,pos
2122253651442534,pos
2122302544938278,pos
2122335814895863,pos
2122524081519515,neu
212258575221175,neu
2122644368174597,neu
2122657094766842,neu
2122715221551018,pos
2122763804787524,neu
212276565289617,neu
2122779281546828,neu
2122803408545335,neu
212281895171990,pos
2122827908078265,pos
2122849751498883,neu
2122864661217154,pos
2122888994868180,pos
2122931441554559,pos
2122967098115470,pos
2122976291416636,neu
2122980635175700,pos
2123019498109194,neu
2123059668034523,pos
2123065364741717,pos
2123236224867052,neu
2123282701491308,neu
2123307041503003,pos
2123318841428142,neu
2123538614790148,neu
2123554528474067,pos
2123643818016509,pos
2123668398018878,pos
2123807804646070,pos
2123810624787477,pos
2123857511432131,pos
2123948654678297,neg
2123950404625532,pos
2124003388019048,pos
2124018558078347,neu
2124023588010935,pos
2124037067939558,pos
2124072214751727,neu
212408518620959,neu
2124088701299061,pos
2124125887972181,pos
2124157697958158,pos
2124168361289409,neu
2124180101301421,pos
2124183074592206,neg
2124219744706596,pos
2124241414888167,neu
2124251301346562,pos
2124380784605025,pos
2124457261284652,neu
2124505274595782,neu
2124565381337158,pos
2124623254698384,neu
2124693101248219,pos
2124722324653399,pos
2124726644719390,pos
2124756941208990,neu
2124812781324669,pos
2124859547931110,pos
2124940517862797,pos
212495938554012,pos
2124986417910087,pos
2125127397970588,pos
2125131807855825,neu
2125147084605971,pos
2125264477855003,neu
2125349574543696,neu
2125356077989840,neu
2125378964586782,neg
2125400821215821,pos
2125402041237441,neu
2125492901227998,neu
2125548314591364,pos
2125624237908131,neu
2125675461158423,pos
2125693701133870,pos
212573735231765,pos
2125744267903199,pos
2125747724580477,neu
2125772931283748,pos
2125812511108247,pos
2125813821246015,pos
2125821041231061,pos
2125827281258818,pos
2125909247848716,neu
2125925671092103,neu
2125990981154377,pos
2125998954416523,neu
2126065841090309,neu
2126086354434359,neu
212614015177128,pos
2126256824550663,pos
212629021840739,pos
2126338061031403,neu
212634878609507,neu
2126386077872457,pos
2126464517796638,pos
2126466191180277,pos
2126514161175050,neu
2126518204450378,neu
2126569017854507,pos
2126625541040986,pos
2126655187768448,pos
2126737371001911,pos
2126761877758026,pos
2126766781079032,pos
2126777641139717,pos
2126800984325889,pos
2126839630985821,neu
2126897704395992,pos
2126899461030075,neg
2126911194342916,neu
2127063871086631,pos
2127176687780523,pos
2127230374349138,pos
2127237414301549,neu
2127241587636784,pos
2127244117732130,pos
212727245163053,pos
2127295204319822,neu
2127349284289760,neg
2127483134444253,neu
2127484324444484,pos
2127598860991906,pos
2127600420975335,pos
2127615094245952,neu
2127645270918362,neu
2127647481058956,neu
2127803911040073,neu
2127941047414419,neu
2128051274317580,neu
2128103107569327,neu
2128121017566738,neu
2128173394345811,neu
2128183207533265,pos
2128262347698166,pos
2128441854175399,neu
2128536710970338,neu
2128547574226689,pos
2128688794164545,pos
2128710284243526,pos
2128715807498422,pos
2128725527558735,neu
2128748437620764,pos
2128756024213113,neu
2128839210819804,pos
2128843100860376,neu
2128856564154529,neu
212887628485949,pos
2128973477488768,pos
2128980330933207,pos
2128988050961978,pos
2129020224265188,neu
2129055814133242,pos
2129187684128567,pos
2129247087512298,pos
2129256527411455,pos
2129307934191707,pos
2129330290922506,pos
2129330690893964,pos
2129530284067324,pos
2129641057513604,pos
2129711034145589,pos
2129749237435081,pos
2129755907542749,neu
2129788814067409,neu
2129791927406464,pos
2129908917506745,neu
2129946240769537,pos
2129992294134036,neu
213007305240309,pos
2130073700834237,neu
2130192114149102,neu
2130206374140580,pos
2130247387329227,pos
2130309214015807,pos
2130316284027309,neu
2130557147362145,neu
2130616320642239,pos
2130633180761519,neu
2130772634057331,pos
2130851013922083,pos
2130867407418807,pos
2130982120696806,neu
2131008597284094,pos
2131018600594303,neu
2131114174047247,pos
2131130507279476,pos
2131156780649299,neu
2131173520726241,pos
2131180480710447,neu
2131280417359075,pos
2131353180681724,pos
2131379863867325,neg
2131430027363597,pos
2131457917196866,neu
2131542440684081,pos
2131543364038009,pos
2131621060535491,neu
2131649547199361,pos
2131662483911674,pos
2131697953875164,pos
2131731323962739,pos
2131752167236109,pos
213185175222769,pos
2131856363835560,neu
2131874620667170,neu
2131892403991479,neu
213191918454866,pos
2132014750567692,pos
2132058770648290,neu
2132100120502960,pos
2132170447162971,pos
2132250973844537,neu
2132381897170760,pos
213239635102954,pos
2132417710596949,pos
2132533053895895,pos
2132535090556021,neu
2132540683856008,neu
2132570517101636,neu
2132612430555861,neu
2132651837090971,neu
2132714520473913,neg
2132720710558173,neu
2132754673760094,neu
2132777457162379,pos
2132781070424668,pos
2132787680576227,neu
2132837237102282,pos
2132878803772039,pos
2132951400425366,pos
2132976663740843,pos
2133036640539106,neu
2133056690386153,neg
213311958513582,neu
213317568484171,neu
2133185767017914,pos
2133323413681578,pos
2133330093856275,pos
2133342343691906,pos
2133372397023865,neu
2133638573802669,pos
2133641580340968,pos
2133645657129554,pos
2133650840436101,pos
213371885062996,neu
2133776763622737,pos
2133783387097899,neu
2133870040462437,neu
2133905480425991,pos
2133942236971794,neu
2133948913650202,pos
2133961730378520,neu
2133964873628615,pos
2134021166963760,pos
2134080026928261,pos
2134211030255991,neu
2134221083705959,pos
2134243256975797,pos
2134331953585272,pos
2134359086933935,pos
2134362827071136,pos
2134368663640780,pos
2134450080357973,neu
2134485506936071,pos
2134551960393057,neu
2134560310231579,neu
2134609183698248,pos
2134629120281985,pos
2134736223568465,pos
2134774653558154,pos
2134823850291779,pos
2134909883542668,pos
2134929143571214,pos
2134945140171888,pos
2134976360297137,pos
2134980396883541,neu
2134993733337467,pos
213504001725740,neu
2135061056926558,pos
2135118476853072,pos
2135129083501160,neg
2135164830284804,pos
2135187810146815,neu
2135227270316641,pos
2135264633487332,pos
2135279023505452,neu
2135346650197055,pos
2135392300305463,neu
2135422596965780,pos
2135457583522142,pos
2135481970201533,pos
2135529556803720,pos
2135586256963216,neu
2135625540152604,pos
2135681286807510,pos
2135701660197294,pos
2135731890137291,pos
2135758936861293,neu
2135836950146826,neu
2136070286889173,pos
2136083983394131,neu
2136129633554187,pos
2136208066906988,neu
2136237606838529,pos
2136275746744787,pos
2136307976750466,pos
2136346346868008,pos
2136389040116834,pos
2136392970185753,pos
2136406240193695,pos
2136411500042758,neu
2136479333370337,pos
2136483560080510,pos
2136504143381479,neu
2136701166839642,neu
2136718880142045,pos
2136764643468951,pos
2136765290110049,pos
2136803760036476,pos
2136829610472298,pos
2136845266716353,pos
2136879296692016,pos
2136916663362009,pos
2136921853498545,pos
2136984576816803,pos
2137026879997858,pos
2137033473474053,neu
2137160339952548,neu
2137183486658392,pos
2137222129967509,pos
2137350493306849,pos
2137543836600388,pos
2137589180064638,pos
2137604949935618,pos
2137646146615313,neg
2137673563396731,neu
2137683033394907,pos
2137695949942232,neu
2137742096567186,pos
2137752933361136,neu
2137791900047020,neu
2137794919909181,neg
2137814010045741,pos
2137855493360498,neu
2137920269910596,neu
213802821768343,pos
2138028323221655,pos
2138037099901700,pos
2138131263219924,pos
2138134736709613,pos
2138167499849415,neu
2138185306515404,neu
2138292429977558,pos
2138363833315351,pos
2138387806561216,pos
2138457123343521,neu
2138484819945741,pos
2138520510001439,pos
2138528026545882,pos
2138654756470353,neu
2138695166583898,pos
213880285142053,pos
2138835093145076,pos
2138879623199250,pos
2138974626500652,neu
2139043786472069,pos
2139101786529242,neu
2139138589926643,pos
2139186966556712,pos
2139220896572470,pos
2139252359770858,neg
2139323303203095,pos
213934481724032,pos
2139347863098815,neu
2139462809733649,pos
2139469763137016,pos
2139565873221100,pos
2139616083040003,pos
2139658299799794,pos
2139775793182303,pos
2139787119866653,pos
2139859036537504,neu
2139950949705287,pos
2140008439855163,pos
2140076919737317,neu
2140088306513767,neu
2140190396412879,neu
2140212483041119,neu
2140245869790435,pos
2140324149811799,neu
2140341573006832,neu
2140393683112420,pos
2140396540119564,neu
2140425369807103,neu
2140662639772985,pos
2140711376449427,pos
2140721773019648,pos
2140936799622890,neu
2141019719611663,pos
2141042113056062,pos
2141069423045202,pos
2141107276377393,pos
2141143216409503,pos
2141237926256278,neg
2141245079693272,pos
2141280329698482,pos
214129778460736,pos
2141348206339535,pos
2141372603025597,pos
2141472089546307,pos
2141511203019395,pos
2141518326226713,pos
2141565622858256,neu
2141627852837135,pos
2141666059521986,pos
2141669512877476,pos
2141698586163961,neu
2141746772981996,pos
2141752926188892,pos
2141779033016751,pos
2141830919577945,neu
2141867412951059,neu
2141881219626638,neu
214189868394848,pos
2141912556176765,pos
2141986402954184,neu
2142029049550127,pos
2142087956174200,neu
2142176746279598,pos
2142215569479068,neg
2142254396152406,neu
2142257192774003,neu
2142328869434987,pos
2142370716104340,neu
2142372596126008,pos
2142453716114332,neu
2142473206147342,pos
2142622942868785,pos
2142654916219641,pos
2142719012864922,pos
2142815929484536,pos
2142854976051821,neu
2142859666096062,neu
2142860249458885,neu
2142863282761345,pos
2142923216232220,pos
2142955246210526,pos
2142979169523515,neg
2143034236218257,pos
2143080942859487,pos
2143107239374396,neu
2143115816060703,pos
2143146336151951,pos
2143162886059994,pos
2143420616198740,pos
2143446049336123,neu
2143473322711923,pos
2143532606077960,pos
2143538609488499,pos
2143583399444540,neu
2143588422827411,pos
2143607942815114,pos
2143631902672874,pos
2143673652827895,neu
2143702765996831,pos
2143752509298047,pos
2143757989387444,pos
2143758906118043,pos
2143760429440761,pos
2143806372797960,pos
2143872479311487,pos
2143948212795543,pos
2143950749393431,neu
2144080119414007,neu
2144104019445618,pos
2144112366057386,pos
2144113372606663,pos
2144140169270029,pos
2144145949288381,neu
2144173349390012,pos
2144178786104616,pos
2144183362758845,neu
2144246749376101,pos
2144248485968093,neg
2144330762711261,neg
2144390292668084,pos
2144419889236445,neu
2144424619237562,neu
2144431449413975,pos
2144498596026873,pos
214450851666498,neu
2144522112692998,neu
2144564379361871,pos
2144566572545906,pos
2144596459255065,pos
2144626205883182,neu
2144708932574382,neu
2144712732639138,neu
2144781912658243,neu
214484515026045,pos
2144901229365087,neu
2144913922649635,pos
2144927785870622,pos
214496815065155,pos
2145012885871946,pos
2145017039242171,pos
2145020289565002,neu
2145021229271481,pos
2145030375924203,pos
214508211493415,neu
2145100942679115,pos
2145128332650108,pos
2145162735994568,pos
2145184875876349,pos
2145188519181568,pos
2145212572507033,neu
2145320112636882,pos
2145512525829488,pos
2145742689223461,pos
2145759752492984,pos
2145787602423742,pos
214591625064161,pos
214594435051107,neu
2145976559209080,pos
2145982112401588,neu
2146048615843647,neu
214606641726538,neu
2146091025884691,pos
2146168889077263,pos
2146187525825144,pos
2146202295807477,pos
2146215732542533,pos
2146266755850804,pos
2146269765711540,neg
2146333769073539,neu
2146360299155292,pos
2146363749066370,neu
2146430335844261,neu
2146433582499787,pos
2146454679090329,neu
2146499999164846,pos
2146506305695327,neu
2146540229172125,pos
2146595739154665,pos
2146610202486593,pos
2146695625667212,pos
2146735529163992,pos
2146823422407086,pos
2146839479168887,pos
2146906269124554,pos
2146935329093467,pos
2146945459051927,pos
2146964015824760,pos
2146970515709619,pos
2147022195811110,pos
2147095759104101,pos
2147128815767133,neu
2147144442449122,pos
2147190475674062,pos
2147225922427335,pos
2147229772423509,pos
2147238949057256,pos
2147266182377028,neg
2147404802392726,pos
2147407032384505,pos
2147530559073852,pos
2147614485730339,pos
2147614532389102,pos
2147630295681623,neu
2147678592235208,neu
2147805875581536,pos
2147847262251355,pos
2147880795585967,pos
2148043122281917,pos
2148079245650240,pos
2148116385574092,pos
2148248422341477,pos
2148264348863786,neu
2148297958902314,pos
2148344698973455,pos
2148541845621329,neu
2148689062177390,pos
2148716818896937,neg
2148720135641788,pos
2148727048805804,pos
2148728465547921,pos
2148849832214126,pos
2148883852275782,pos
2149021285439162,neu
2149027228810683,pos
2149052048784958,neg
2149185148768244,pos
2149217938887721,pos
2149294652136518,pos
2149349342490612,pos
2149363895591410,pos
2149415115422021,pos
2149565145544531,neu
2149593072189594,pos
2149634988724162,pos
2149664312185832,pos
2149669232181919,neu
2149670845365043,pos
2149703742046913,pos
2149754468775893,neu
2149828485511291,neu
2149855655502244,pos
2149880712141643,pos
2149881632190835,pos
215001398353816,pos
2150082208819232,neu
2150087608657492,pos
2150120598844644,pos
2150136755474180,neg
2150160885349405,pos
2150205502143719,neg
2150222908754345,pos
2150224112151444,pos
2150266145372595,pos
2150361798708070,pos
2150372428688818,pos
2150379752097332,pos
2150497805330378,pos
2150591118657595,neu
2150591645423244,pos
2150689062011323,pos
2150704751963611,pos
2150765758725508,pos
2150826168596147,neu
2150834371985221,neu
2150857891990383,neu
2150897798751503,pos
2150910771761847,pos
2150913541974872,pos
2150918942088996,pos
2151030031924782,pos
2151109911932361,pos
215115308338029,pos
2151161522074987,pos
215120935001894,pos
2151252135228909,pos
2151280922042115,neg
2151321848645183,pos
2151401881991604,pos
2151460518597629,neu
2151510045355058,pos
2151511335364933,pos
2151588268603175,pos
2151662931894533,pos
2151703361834648,neu
2151765231830215,pos
215178628355065,pos
2151792791872916,pos
2151864838623837,pos
2151879321860626,neu
2151881235181661,pos
2151899038530560,neu
2151910381870539,pos
2151925141969578,pos
2152043828514964,neg
2152212598610872,pos
2152249331828013,pos
2152317198462613,neu
2152318485141998,pos
2152379195223432,pos
215238085017211,pos
2152382118439906,neg
215242648117150,neu
2152526078512885,pos
2152539425120193,pos
2152569061883396,pos
2152672165242714,pos
2152676188591986,pos
2152690765198418,pos
215280714725809,neu
2152867085137010,pos
2152944748408367,pos
2152949495076443,pos
2152980795134575,pos
2153142458487173,pos
2153176558348173,pos
2153222055155089,pos
2153288525120919,neu
215342444913832,pos
2153459978417222,pos
2153492968358764,neu
2153522055150326,pos
2153542415108779,pos
2153691108417405,neu
2153694564975325,neu
2153744804959312,neu
2153754458293604,neu
2153989675083868,pos
2154192628339903,pos
2154224525019318,pos
2154318641720577,pos
2154449798267520,neu
2154481548266613,pos
2154505655043385,neu
2154605634974440,neu
2154615351714743,pos
2154659601706438,pos
2154663335039399,pos
2154685698343029,pos
2154696934895769,neu
2154701188351556,pos
2154713211633869,pos
2154723321592858,pos
2154783651536626,pos
2154854155037276,pos
2154865201684765,pos
2154884264848920,neu
2154898701522026,neu
2154918494849153,pos
2154941261527525,neu
2154953858342355,pos
2154998118247223,pos
2155009521632999,neu
2155017334968874,pos
2155130831650312,pos
215519281654480,neu
2155217284999065,pos
2155235041564197,pos
2155258121649819,pos
2155355088207745,pos
2155355881640309,neu
2155356981463653,neu
2155375101528891,pos
2155397328206134,pos
2155415291492666,pos
2155437908123425,neu
2155521474932366,pos
2155521704932343,pos
2155544988113568,pos
2155675594787541,pos
2155718761558741,pos
2155794424865727,pos
2155802601485030,pos
2155910114788564,neu
2155929674748094,pos
2155932394912423,pos
2155971404909380,neg
2156077484768649,pos
2156082531544090,neu
2156125284764449,neu
2156163501408855,pos
2156205421487750,pos
2156207634748032,pos
2156250311404318,neu
2156277774771318,pos
2156297564905382,pos
2156377651449280,neu
2156392344865815,neu
2156443054733908,pos
2156447174688118,pos
2156478981383815,neu
2156489131401661,pos
215650528254605,neu
2156522201441473,neu
2156541268026482,pos
2156572478162288,pos
2156637828035536,pos
2156664604849462,neg
2156713344711834,pos
2156742501328127,pos
2156742728015802,neu
2156762967997126,pos
2156800224683710,neu
2156815368009682,neu
2156855594788514,pos
215695761639081,neu
2156957918126403,pos
2156976371334492,pos
2157123371331071,neu
2157193868134889,pos
2157207614632266,pos
2157209627994917,neu
2157311334705810,neu
2157333064648774,pos
2157355558068383,pos
2157408454687458,pos
2157447494598900,pos
2157480944590706,neg
215749591632818,neu
2157569114741381,neu
2157570644734449,neu
2157601757996512,pos
2157614297931525,pos
2157709664663540,neu
2157740311319887,neu
2157887781296920,pos
2157892394714775,pos
2157984398034663,pos
2158070801369925,pos
2158081811310607,neu
2158112431204367,pos
2158115111221967,neu
2158124144690876,neu
2158153554544974,pos
2158154077851948,pos
2158160191330016,pos
2158161828017772,pos
2158169631199153,pos
2158182407850949,pos
2158188304565513,neu
2158260154684555,pos
2158271707866653,pos
2158310661211188,pos
2158331177984018,neu
2158334628013531,neu
2158372301309237,pos
2158407424568953,neu
2158408594633823,pos
2158425804683747,neu
2158461697858237,neu
2158467164666698,pos
2158469171175180,pos
2158524547991007,pos
2158563914653697,pos
2158628511311989,pos
2158658361320210,pos
2158697804606599,pos
2158715024622273,pos
2158748201159533,neu
2158755477793139,neu
2158822754461538,pos
2158857851132381,neu
2158859507873868,pos
2158879317820915,pos
2158880614451237,neu
2158908291129302,pos
2158977287804444,neu
2158981491247505,pos
2159011031246743,pos
2159041434609903,pos
2159110134441164,neu
2159132824428790,neu
2159137451119628,neu
2159246181260154,pos
2159344127860422,pos
2159417761124316,pos
2159445511221176,neu
2159454801244892,neu
2159503017746599,pos
2159503281099541,pos
2159546344514071,pos
2159553497790538,neu
2159596404540528,pos
2159612334408781,neu
2159617814466423,neu
2159737931137428,pos
2159744967698386,neu
2159753157864893,pos
2159763567722148,pos
2159777187738608,pos
2159836621110146,pos
2159862961080234,neu
2159903054384746,pos
215993174845619,neu
2159944944479028,neu
2160010387787338,neu
2160125434508455,pos
2160172557709192,pos
2160205927833120,pos
21602237975472,pos
2160245314449653,pos
2160318231134722,pos
2160475597786093,pos
2160795687604005,pos
2160842114290986,pos
2160940217677654,pos
2160967937656863,pos
2161011354417914,pos
2161081724399665,neu
2161103420916618,pos
2161173217687300,neu
2161190704388726,pos
2161219431050368,neu
2161263567655692,pos
2161281647631858,pos
216128488257050,neg
216130601484730,pos
2161327057720781,pos
2161387394239512,pos
2161413407714568,neu
2161456900915250,neu
2161512630872145,pos
216153181505924,neu
2161623490851335,neu
2161661287502603,pos
2161667837605814,pos
2161686807684808,neu
2161768007670115,pos
2161788200866443,pos
216182181567621,neu
2161847837618177,pos
2161860680985925,neu
2161986954164214,pos
2162058160839064,pos
2162138217579099,neu
2162170260842844,neu
2162235547617231,pos
2162245274296518,neu
216227904888191,pos
216230104832090,neu
2162309147458623,pos
216254454800366,neu
2162557284244416,pos
2162564030889390,pos
2162663677402364,neu
2162728524065430,neu
2162752974100335,pos
2162771567482552,pos
2162786767528646,pos
2162801217488787,pos
2162819410759913,pos
2162847834136502,pos
2162866070866677,pos
2162870007563731,pos
2162899157474605,neu
2162980187540535,pos
2162983434210870,pos
2163190757413650,neu
2163247447370650,pos
2163257497404246,pos
2163456597416524,neg
2163502027344886,neu
2163557734012052,neu
2163565477452080,neu
2163684060633431,pos
2163698417335181,pos
2163707240662752,pos
2163715727462540,pos
2163717634076194,pos
2163744740776078,pos
2163748367425618,neu
2163754613976243,pos
2163766957455571,pos
2163821057375043,pos
2163854377347806,pos
2163917947401099,pos
2163968947450739,pos
2163986054028496,neu
2163988320667427,pos
2164058173947464,neu
2164076493928107,neu
216411984884510,neu
2164185184100935,pos
2164190950579239,pos
2164233253949626,pos
2164237307435937,neu
2164248014048213,pos
216432331524549,neu
2164343670754492,neu
2164373284055134,pos
216438541547302,pos
2164415657377997,pos
2164457514013095,pos
2164498574013510,pos
2164611433948737,pos
2164659157294652,neu
2164688100709716,pos
2164689527344688,neu
2164783440554203,neu
2164909100519452,pos
2164961774014235,pos
2164966467323024,neu
2165017390627442,pos
2165029053830507,neg
2165035347309629,neu
2165164614002614,neu
2165216623844156,pos
2165232573815604,pos
2165261890621400,neg
2165271610481898,pos
2165316620519498,pos
2165319530489306,neu
2165357297159046,neg
2165391387281028,neu
2165400353834669,neu
2165470080517973,pos
2165554367248200,pos
2165567913946666,neu
2165597017198776,pos
2165697500608527,pos
2165731417144112,pos
2165745993922792,pos
2165793287256234,neu
2165843123784701,pos
2165884513891109,pos
216589358200641,pos
2165901867122881,pos
2165917807207400,pos
2165992783779579,pos
2165994044257692,pos
2166015390420971,pos
2166054093731806,pos
2166070450411609,neu
2166085093968031,neu
2166153567237379,neg
2166228587047423,pos
2166315027131970,pos
2166413893777571,pos
2166448313877710,pos
2166552297093221,pos
2166562207053836,pos
2166691513832460,pos
2166707710334608,pos
216673928175093,neg
2166855097035170,pos
216687344844896,neu
2166933577113641,pos
216696984773243,pos
2167031080325582,neu
2167050020323985,neu
2167162483803459,neu
2167203080295044,neu
2167267897022686,pos
2167269336945383,neu
2167310933693562,pos
2167338503748195,neu
2167425050421833,pos
216750568200459,pos
2167540817088331,pos
2167560040309246,neu
2167586183611190,neu
2167593823574335,pos
2167601710418912,pos
2167610200400165,pos
2167668546938305,pos
2167692040422970,pos
2167710910247599,neu
2167711390245140,neu
2167755353560875,pos
2167760830225023,neu
2167949866893270,pos
2168070083694642,pos
2168090896960624,pos
2168206346847856,pos
2168217376871173,pos
2168220110217519,neu
2168300573505407,neu
2168447703531883,neu
2168449086991909,pos
2168461476991632,pos
2168533080192317,pos
2168687986796553,neu
2168693293479851,pos
2168718123626560,neu
2168764716902974,pos
2168809226953180,neu
2168818816897767,pos
2168939233467105,pos
2169032586766003,neg
2169262650200649,pos
2169344260249280,pos
2169366583438868,neu
2169368456772654,neu
2169369230234567,pos
2169405276897603,neu
2169441146722325,neu
2169484246754452,pos
2169484416828190,neu
2169501716871414,pos
2169525840068828,pos
2169526876891835,neu
216957108177075,neu
2169683406713895,pos
2169694120031975,pos
2169725923391388,pos
2169726873409266,neu
2169731970045866,neg
2169743386782866,pos
2169744376696011,pos
2169769840120720,pos
2169836723429797,pos
2169836970095670,neu
2170050326684532,pos
2170059256686709,pos
2170101306817170,neu
2170126486829011,pos
2170136170102332,neu
2170218290056090,pos
21702236266937,pos
21702245013743,pos
21702262071257,pos
2170235150054098,pos
2170254230096548,neu
2170341179991431,pos
2170407943468827,pos
2170415749994419,pos
2170463100096094,pos
2170494343472385,neu
2170502270015797,pos
2170578913314896,pos
2170597129979177,pos
2170611490107199,pos
2170633093447339,pos
217064538158819,pos
2170691896696565,pos
2170727056768707,pos
2170728386592540,pos
2170850156601042,neu
2170853196711271,neu
2170860713354777,pos
2170892389990929,pos
2170917276678389,neu
2171145253389120,pos
2171157093226092,neu
2171214620013034,neu
2171226553314470,pos
2171290919989438,pos
217132418134178,neu
2171325846573904,pos
2171331999957995,pos
2171337113374891,neu
2171423023300710,pos
2171646596672662,pos
2171709276653459,pos
2171709289962732,pos
2171712936635736,pos
2171789519953955,pos
2171818876645642,neg
2171926149932623,pos
2171930913176512,pos
2171943003318758,pos
2172026803163358,neu
2172035806633453,pos
217208014816245,pos
2172143939957168,pos
2172164813128618,pos
2172245859904571,pos
2172270636518786,pos
2172273669798554,neu
2172293419781964,neu
2172319053133016,neu
2172348983197090,neu
2172351036473697,neu
2172385709908080,neu
2172393053096734,neu
2172418279839035,pos
2172518006535290,neu
2172545573249057,neu
2172580926579118,neu
2172671033118198,neu
2172684736413737,pos
2172686696583393,neu
2172911013221169,neu
2172931293173105,pos
2172940813131290,pos
2172980986381992,neg
2173074243031500,neu
2173081226374794,pos
2173126076451732,pos
2173149913189655,neg
2173209303180193,pos
2173263046383757,pos
2173343299845807,pos
2173365919674656,neu
2173392956330474,neu
2173400823011593,pos
2173407626459453,neu
2173411313107965,neu
2173537243124975,neu
2173579616316987,neu
2173602329653063,neu
2173659763443421,neu
2173706873007976,pos
2173743369673679,pos
2173751496463663,pos
2173756876334936,pos
2173758913049776,pos
2173779212991357,pos
2173814643017030,neu
2173858183036587,pos
2173888163087063,pos
2173934096303638,neu
2173949122985391,pos
2174046542994058,pos
2174054762958870,pos
2174059093418690,pos
2174103249724090,neu
2174132669677941,pos
2174175372935109,pos
2174182346250035,pos
2174203929612226,pos
2174208433052847,pos
2174277979752917,pos
2174327386240941,neu
2174354363045520,neu
2174472636225791,pos
2174500132953074,neu
2174563809623772,pos
2174580819720987,pos
2174586246318261,pos
2174598236301289,pos
2174678369619946,pos
2174685506289242,pos
